,,,,,,,,,,,,,,,,,,,,,,,
EXPORTER NAME: STYLE TEXTILE (PRIVATE) LTD,,,,,,,,INVOICE NO,537624,,TOTAL CTNS,NET WEIGHT,NET NET W,REACTIVE,DISPERSE,WHITE,TOTAL QTY,,,,,0,Summary
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,26,0
6104.5300,,100% PES SKIRTS,,0,,,,#DIV/0!,,LEXP-0657810-945-19-07-2024,,,,,,,,,,,,26,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,26,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,26,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,26,0
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W80),0.0727890436,0,0,0,0,0,0,26,0
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W100),0.0909890436,0,0,0,0,0,0,26,0
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,0,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W130),0.1182890436,0,0,0,0,0,0,26,0
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,0,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W160),0.1455890436,0,0,0,0,0,0,26,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W190),0.1728890436,0,0,0,0,0,0,26,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W220),0.2001890436,0,0,0,0,0,0,26,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W250),0.2274890436,0,0,0,0,0,0,26,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,26,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,26,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,26,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,26,0
 Labels ,,,"  4,821.1040 ",  11.3066 ,0,  0.00006 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,26,0
 Earth Colour ,,,"  3,204.2000 ",  1.3860 ,0,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,26,0
 Sarabid MIP ,,,"  3,824.9999 ",  1.3860 ,0,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,26,0
27,,,,,,,,,,,,,,,,,,,,,,27,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,27,0
6104.6300,,WOMEN 100% PES PANTS,,0,,,,#DIV/0!,,LEXP-0657810-946-19-07-2024,,,,,,,,,,,,27,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,27,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,27,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,27,0
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W90),0.0818890436,0,0,0,0,0,0,27,0
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W150),0.1364890436,0,0,0,0,0,0,27,0
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,0,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W200),0.1819890436,0,0,0,0,0,0,27,0
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,0,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W300),0.2729890436,0,0,0,0,0,0,27,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W400),0.3639890436,0,0,0,0,0,0,27,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W500),0.4549890436,0,0,0,0,0,0,27,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W600),0.5459890436,0,0,0,0,0,0,27,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,27,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,1.00000,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,27,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,27,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,27,0
 Labels ,,,"  4,821.1040 ",  11.3066 ,0,  0.0001 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,27,0
 Earth Colour ,,,"  3,204.2000 ",  1.3860 ,0,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,27,0
 Sarabid MIP ,,,"  3,824.9999 ",  1.3860 ,0,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,27,0
28,,,,,,,,,,,,,,,,,,,,,,28,
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,28,
6105.2000,,100% PES SHIRT OR CROCHETED,,,,,,#DIV/0!,,LEXP-0657810-947-19-07-2024,,,,,,,,,,,,28,
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,28,
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,28,
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,28,
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W80),0.0727890436,0,0,0,0,0,0,28,
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W100),0.0909890436,0,0,0,0,0,0,28,
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W130),0.1182890436,0,0,0,0,0,0,28,
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W160),0.1455890436,0,0,0,0,0,0,28,
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W190),0.1728890436,0,0,0,0,0,0,28,
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W220),0.2001890436,0,0,0,0,0,0,28,
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W250),0.2274890436,0,0,0,0,0,0,28,
 100% COTTON YARN ,,,5205.2400,  3.1000 ,,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,28,
 POLYESTER YARN ,,,5402.3300,  1.6900 ,,1.00000,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,28,
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,28,
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,28,
 Labels ,,,"  4,821.1040 ",  11.3066 ,,  0.0001 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,28,
 Earth Colour ,,,"  3,204.2000 ",  1.3860 ,,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,28,
 Sarabid MIP ,,,"  3,824.9999 ",  1.3860 ,,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,28,
29,,,,,,,,,,,,,,,,,,,,,,29,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,29,0
6110.3000,,M/W 100% PES PULLOVER,,0,,,,#DIV/0!,,LEXP-0657810-948-19-07-2024,,,,,,,,,,,,29,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,29,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,29,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,29,0
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W200),0.1819890436,0,0,0,0,0,0,29,0
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W300),0.2729890436,0,0,0,0,0,0,29,0
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,0,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W450),0.4094890436,0,0,0,0,0,0,29,0
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,0,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W550),0.5004890436,0,0,0,0,0,0,29,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W700),0.6369890436,0,0,0,0,0,0,29,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W850),0.7734890436,0,0,0,0,0,0,29,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W900),0.8189890436,0,0,0,0,0,0,29,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,29,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,29,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,29,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,29,0
 Labels ,,,"  4,821.1040 ",  11.3066 ,0,  0.0001 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,29,0
 Earth Colour ,,,"  3,204.2000 ",  1.3860 ,0,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,29,0
 Sarabid MIP ,,,"  3,824.9999 ",  1.3860 ,0,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,29,0
